 0.170 1.111776e+02
 0.175 1.055907e+02
 0.180 1.000571e+02
 0.185 9.482130e+01
 0.190 8.983059e+01
 0.195 8.513912e+01
 0.200 8.066144e+01
 0.205 7.634810e+01
 0.210 7.228643e+01
 0.215 6.851988e+01
 0.220 6.500283e+01
 0.225 6.177138e+01
 0.230 5.878533e+01
 0.235 5.142321e+01
 0.240 4.378697e+01
 0.245 3.689228e+01
 0.250 3.066753e+01
 0.255 2.512010e+01
 0.260 2.018973e+01
 0.265 1.587848e+01
 0.270 1.213077e+01
 0.275 8.945401e+00
 0.280 6.277834e+00
 0.285 4.117980e+00
 0.290 2.429474e+00
 0.295 1.200913e+00
 0.300 3.965297e-01
 0.305 5.043335e-03
 0.310 0.000000e+00
 0.315 3.614731e-01
 0.320 1.067520e+00
 0.325 2.100464e+00
 0.330 3.440727e+00
 0.335 5.068987e+00
 0.340 6.968708e+00
 0.345 9.119941e+00
 0.350 1.150704e+01
 0.355 1.411111e+01
 0.360 1.692007e+01
 0.365 1.991487e+01
 0.370 2.308376e+01
 0.375 2.640804e+01
 0.380 2.987801e+01
 0.385 3.347561e+01
 0.390 3.719126e+01
 0.395 4.100849e+01
 0.400 4.491880e+01
 0.405 4.890610e+01
 0.410 5.296273e+01
 0.415 5.707524e+01
 0.420 6.123537e+01
 0.425 6.543024e+01
 0.430 6.965308e+01
 0.435 7.389208e+01
 0.440 7.814056e+01
 0.445 8.238769e+01
 0.450 8.662841e+01
 0.455 9.085577e+01
 0.460 9.506183e+01
 0.465 9.923749e+01
 0.470 1.033803e+02
 0.475 1.074842e+02
 0.480 1.115431e+02
 0.485 1.155515e+02
 0.490 1.195058e+02
 0.495 1.234034e+02
 0.500 1.272404e+02
 0.505 1.310106e+02
 0.510 1.347157e+02
 0.515 1.383537e+02
 0.520 1.419230e+02
 0.525 1.454218e+02
 0.530 1.488487e+02
 0.535 1.522042e+02
 0.540 1.554858e+02
 0.545 1.586949e+02
 0.550 1.618325e+02
 0.555 1.648984e+02
 0.560 1.678968e+02
 0.565 1.708292e+02
 0.570 1.736965e+02
 0.575 1.764998e+02
 0.580 1.792442e+02
 0.585 1.819320e+02
 0.590 1.843466e+02
 0.595 1.854153e+02
 0.600 1.865280e+02
 0.605 1.876646e+02
 0.610 1.888482e+02
 0.615 1.900824e+02
 0.620 1.913709e+02
 0.625 1.927167e+02
 0.630 1.941228e+02
 0.635 1.955929e+02
 0.640 1.971304e+02
 0.645 1.987381e+02
 0.650 2.004193e+02
 0.655 2.021451e+02
 0.660 2.039493e+02
 0.665 2.058347e+02
 0.670 2.078044e+02
 0.675 2.098612e+02
 0.680 2.120070e+02
 0.685 2.142461e+02
 0.690 2.165815e+02
 0.695 2.190160e+02
 0.700 2.215521e+02
 0.705 2.241544e+02
 0.710 2.268624e+02
 0.715 2.296782e+02
 0.720 2.326043e+02
 0.725 2.356430e+02
 0.730 2.387965e+02
 0.735 2.420671e+02
 0.740 2.454565e+02
 0.745 2.489669e+02
 0.750 2.525993e+02
 0.755 2.563136e+02
 0.760 2.601528e+02
 0.765 2.641182e+02
 0.770 2.682112e+02
 0.775 2.724329e+02
 0.780 2.767843e+02
 0.785 2.812670e+02
 0.790 2.858819e+02
 0.795 2.906301e+02
 0.800 2.955116e+02
 0.805 3.004835e+02
 0.810 3.055898e+02
 0.815 3.108289e+02
 0.820 3.162028e+02
 0.825 3.217130e+02
 0.830 3.273589e+02
