 0.250 8.287713e+02
 0.255 7.881067e+02
 0.260 7.484279e+02
 0.265 7.097629e+02
 0.270 6.720542e+02
 0.275 6.353042e+02
 0.280 5.995023e+02
 0.285 5.646419e+02
 0.290 5.307187e+02
 0.295 4.977298e+02
 0.300 4.656650e+02
 0.305 4.343953e+02
 0.310 4.039129e+02
 0.315 3.743919e+02
 0.320 3.460042e+02
 0.325 3.189267e+02
 0.330 2.931762e+02
 0.335 2.686235e+02
 0.340 2.452250e+02
 0.345 2.229354e+02
 0.350 2.016740e+02
 0.355 1.815160e+02
 0.360 1.628241e+02
 0.365 1.454891e+02
 0.370 1.294499e+02
 0.375 1.146214e+02
 0.380 1.010058e+02
 0.385 8.859946e+01
 0.390 7.732956e+01
 0.395 6.712535e+01
 0.400 5.790591e+01
 0.405 4.965646e+01
 0.410 4.233002e+01
 0.415 3.586926e+01
 0.420 3.022757e+01
 0.425 2.534523e+01
 0.430 2.120034e+01
 0.435 1.773222e+01
 0.440 1.490779e+01
 0.445 1.262954e+01
 0.450 1.087631e+01
 0.455 9.590883e+00
 0.460 8.720964e+00
 0.465 8.217024e+00
 0.470 8.013422e+00
 0.475 7.998079e+00
 0.480 8.144895e+00
 0.485 8.401344e+00
 0.490 8.699811e+00
 0.495 8.963674e+00
 0.500 9.135939e+00
 0.505 9.190454e+00
 0.510 9.107878e+00
 0.515 8.882027e+00
 0.520 8.528484e+00
 0.525 8.083388e+00
 0.530 7.561082e+00
 0.535 7.029959e+00
 0.540 6.560437e+00
 0.545 6.221756e+00
 0.550 6.075067e+00
 0.555 6.187039e+00
 0.560 6.626534e+00
 0.565 7.447289e+00
 0.570 8.719712e+00
 0.575 1.052942e+01
 0.580 1.289678e+01
 0.585 1.585435e+01
 0.590 1.946722e+01
 0.595 2.380594e+01
 0.600 2.894600e+01
 0.605 3.491744e+01
 0.610 4.173289e+01
 0.615 4.945180e+01
 0.620 5.811608e+01
 0.625 6.780013e+01
 0.630 7.856931e+01
 0.635 9.039847e+01
 0.640 1.033857e+02
 0.645 1.176010e+02
 0.650 1.331137e+02
 0.655 1.499143e+02
 0.660 1.679931e+02
 0.665 1.874457e+02
 0.670 2.083195e+02
 0.675 2.307244e+02
 0.680 2.542499e+02
 0.685 2.787807e+02
 0.690 3.043950e+02
 0.695 3.311406e+02
 0.700 3.590641e+02
 0.705 3.881476e+02
 0.710 4.183680e+02
 0.715 4.497737e+02
 0.720 4.824011e+02
 0.725 5.162762e+02
 0.730 5.513940e+02
 0.735 5.877465e+02
 0.740 6.253673e+02
 0.745 6.642763e+02
 0.750 7.045114e+02
